,Lat,Long,confirmed,country,date,deaths,recovered,region,sub-region,active,cfr
0,33.0,65.0,0,Afghanistan,1/22/20,0,0,Asia,Southern Asia,0,0.0
1,33.0,65.0,0,Afghanistan,1/23/20,0,0,Asia,Southern Asia,0,0.0
2,33.0,65.0,0,Afghanistan,1/24/20,0,0,Asia,Southern Asia,0,0.0
3,33.0,65.0,0,Afghanistan,1/25/20,0,0,Asia,Southern Asia,0,0.0
4,33.0,65.0,0,Afghanistan,1/26/20,0,0,Asia,Southern Asia,0,0.0
5,33.0,65.0,0,Afghanistan,1/27/20,0,0,Asia,Southern Asia,0,0.0
6,33.0,65.0,0,Afghanistan,1/28/20,0,0,Asia,Southern Asia,0,0.0
7,33.0,65.0,0,Afghanistan,1/29/20,0,0,Asia,Southern Asia,0,0.0
8,33.0,65.0,0,Afghanistan,1/30/20,0,0,Asia,Southern Asia,0,0.0
9,33.0,65.0,0,Afghanistan,1/31/20,0,0,Asia,Southern Asia,0,0.0
10,33.0,65.0,0,Afghanistan,2/1/20,0,0,Asia,Southern Asia,0,0.0
11,33.0,65.0,0,Afghanistan,2/10/20,0,0,Asia,Southern Asia,0,0.0
12,33.0,65.0,0,Afghanistan,2/11/20,0,0,Asia,Southern Asia,0,0.0
13,33.0,65.0,0,Afghanistan,2/12/20,0,0,Asia,Southern Asia,0,0.0
14,33.0,65.0,0,Afghanistan,2/13/20,0,0,Asia,Southern Asia,0,0.0
15,33.0,65.0,0,Afghanistan,2/14/20,0,0,Asia,Southern Asia,0,0.0
16,33.0,65.0,0,Afghanistan,2/15/20,0,0,Asia,Southern Asia,0,0.0
17,33.0,65.0,0,Afghanistan,2/16/20,0,0,Asia,Southern Asia,0,0.0
18,33.0,65.0,0,Afghanistan,2/17/20,0,0,Asia,Southern Asia,0,0.0
19,33.0,65.0,0,Afghanistan,2/18/20,0,0,Asia,Southern Asia,0,0.0
20,33.0,65.0,0,Afghanistan,2/19/20,0,0,Asia,Southern Asia,0,0.0
21,33.0,65.0,0,Afghanistan,2/2/20,0,0,Asia,Southern Asia,0,0.0
22,33.0,65.0,0,Afghanistan,2/20/20,0,0,Asia,Southern Asia,0,0.0
23,33.0,65.0,0,Afghanistan,2/21/20,0,0,Asia,Southern Asia,0,0.0
24,33.0,65.0,0,Afghanistan,2/22/20,0,0,Asia,Southern Asia,0,0.0
25,33.0,65.0,0,Afghanistan,2/23/20,0,0,Asia,Southern Asia,0,0.0
26,33.0,65.0,1,Afghanistan,2/24/20,0,0,Asia,Southern Asia,1,0.0
27,33.0,65.0,1,Afghanistan,2/25/20,0,0,Asia,Southern Asia,1,0.0
28,33.0,65.0,1,Afghanistan,2/26/20,0,0,Asia,Southern Asia,1,0.0
29,33.0,65.0,1,Afghanistan,2/27/20,0,0,Asia,Southern Asia,1,0.0
30,33.0,65.0,1,Afghanistan,2/28/20,0,0,Asia,Southern Asia,1,0.0
31,33.0,65.0,1,Afghanistan,2/29/20,0,0,Asia,Southern Asia,1,0.0
32,33.0,65.0,0,Afghanistan,2/3/20,0,0,Asia,Southern Asia,0,0.0
33,33.0,65.0,0,Afghanistan,2/4/20,0,0,Asia,Southern Asia,0,0.0
34,33.0,65.0,0,Afghanistan,2/5/20,0,0,Asia,Southern Asia,0,0.0
35,33.0,65.0,0,Afghanistan,2/6/20,0,0,Asia,Southern Asia,0,0.0
36,33.0,65.0,0,Afghanistan,2/7/20,0,0,Asia,Southern Asia,0,0.0
37,33.0,65.0,0,Afghanistan,2/8/20,0,0,Asia,Southern Asia,0,0.0
38,33.0,65.0,0,Afghanistan,2/9/20,0,0,Asia,Southern Asia,0,0.0
39,33.0,65.0,1,Afghanistan,3/1/20,0,0,Asia,Southern Asia,1,0.0
40,33.0,65.0,5,Afghanistan,3/10/20,0,0,Asia,Southern Asia,5,0.0
41,33.0,65.0,7,Afghanistan,3/11/20,0,0,Asia,Southern Asia,7,0.0
42,33.0,65.0,7,Afghanistan,3/12/20,0,0,Asia,Southern Asia,7,0.0
43,33.0,65.0,1,Afghanistan,3/2/20,0,0,Asia,Southern Asia,1,0.0
44,33.0,65.0,1,Afghanistan,3/3/20,0,0,Asia,Southern Asia,1,0.0
45,33.0,65.0,1,Afghanistan,3/4/20,0,0,Asia,Southern Asia,1,0.0
46,33.0,65.0,1,Afghanistan,3/5/20,0,0,Asia,Southern Asia,1,0.0
47,33.0,65.0,1,Afghanistan,3/6/20,0,0,Asia,Southern Asia,1,0.0
48,33.0,65.0,1,Afghanistan,3/7/20,0,0,Asia,Southern Asia,1,0.0
49,33.0,65.0,4,Afghanistan,3/8/20,0,0,Asia,Southern Asia,4,0.0
50,33.0,65.0,4,Afghanistan,3/9/20,0,0,Asia,Southern Asia,4,0.0
5508,12.137545454545453,7.568309090909091,0,Africa(Total),1/22/20,0,0,Africa,,0,0.0
5509,12.137545454545453,7.568309090909091,0,Africa(Total),1/23/20,0,0,Africa,,0,0.0
5510,12.137545454545453,7.568309090909091,0,Africa(Total),1/24/20,0,0,Africa,,0,0.0
5511,12.137545454545453,7.568309090909091,0,Africa(Total),1/25/20,0,0,Africa,,0,0.0
5512,12.137545454545453,7.568309090909091,0,Africa(Total),1/26/20,0,0,Africa,,0,0.0
5513,12.137545454545453,7.568309090909091,0,Africa(Total),1/27/20,0,0,Africa,,0,0.0
5514,12.137545454545453,7.568309090909091,0,Africa(Total),1/28/20,0,0,Africa,,0,0.0
5515,12.137545454545453,7.568309090909091,0,Africa(Total),1/29/20,0,0,Africa,,0,0.0
5516,12.137545454545453,7.568309090909091,0,Africa(Total),1/30/20,0,0,Africa,,0,0.0
5517,12.137545454545453,7.568309090909091,0,Africa(Total),1/31/20,0,0,Africa,,0,0.0
5518,12.137545454545453,7.568309090909091,0,Africa(Total),2/1/20,0,0,Africa,,0,0.0
5519,12.137545454545453,7.568309090909091,0,Africa(Total),2/10/20,0,0,Africa,,0,0.0
5520,12.137545454545453,7.568309090909091,0,Africa(Total),2/11/20,0,0,Africa,,0,0.0
5521,12.137545454545453,7.568309090909091,0,Africa(Total),2/12/20,0,0,Africa,,0,0.0
5522,12.137545454545453,7.568309090909091,0,Africa(Total),2/13/20,0,0,Africa,,0,0.0
5523,12.137545454545453,7.568309090909091,1,Africa(Total),2/14/20,0,0,Africa,,1,0.0
5524,12.137545454545453,7.568309090909091,1,Africa(Total),2/15/20,0,0,Africa,,1,0.0
5525,12.137545454545453,7.568309090909091,1,Africa(Total),2/16/20,0,0,Africa,,1,0.0
5526,12.137545454545453,7.568309090909091,1,Africa(Total),2/17/20,0,0,Africa,,1,0.0
5527,12.137545454545453,7.568309090909091,1,Africa(Total),2/18/20,0,0,Africa,,1,0.0
5528,12.137545454545453,7.568309090909091,1,Africa(Total),2/19/20,0,0,Africa,,1,0.0
5529,12.137545454545453,7.568309090909091,0,Africa(Total),2/2/20,0,0,Africa,,0,0.0
5530,12.137545454545453,7.568309090909091,1,Africa(Total),2/20/20,0,0,Africa,,1,0.0
5531,12.137545454545453,7.568309090909091,1,Africa(Total),2/21/20,0,0,Africa,,1,0.0
5532,12.137545454545453,7.568309090909091,1,Africa(Total),2/22/20,0,0,Africa,,1,0.0
5533,12.137545454545453,7.568309090909091,1,Africa(Total),2/23/20,0,0,Africa,,1,0.0
5534,12.137545454545453,7.568309090909091,1,Africa(Total),2/24/20,0,0,Africa,,1,0.0
5535,12.137545454545453,7.568309090909091,2,Africa(Total),2/25/20,0,0,Africa,,2,0.0
5536,12.137545454545453,7.568309090909091,2,Africa(Total),2/26/20,0,0,Africa,,2,0.0
5537,12.137545454545453,7.568309090909091,2,Africa(Total),2/27/20,0,0,Africa,,2,0.0
5538,12.137545454545453,7.568309090909091,3,Africa(Total),2/28/20,0,1,Africa,,2,0.0
5539,12.137545454545453,7.568309090909091,3,Africa(Total),2/29/20,0,1,Africa,,2,0.0
5540,12.137545454545453,7.568309090909091,0,Africa(Total),2/3/20,0,0,Africa,,0,0.0
5541,12.137545454545453,7.568309090909091,0,Africa(Total),2/4/20,0,0,Africa,,0,0.0
5542,12.137545454545453,7.568309090909091,0,Africa(Total),2/5/20,0,0,Africa,,0,0.0
5543,12.137545454545453,7.568309090909091,0,Africa(Total),2/6/20,0,0,Africa,,0,0.0
5544,12.137545454545453,7.568309090909091,0,Africa(Total),2/7/20,0,0,Africa,,0,0.0
5545,12.137545454545453,7.568309090909091,0,Africa(Total),2/8/20,0,0,Africa,,0,0.0
5546,12.137545454545453,7.568309090909091,0,Africa(Total),2/9/20,0,0,Africa,,0,0.0
5547,12.137545454545453,7.568309090909091,4,Africa(Total),3/1/20,0,1,Africa,,3,0.0
5548,12.137545454545453,7.568309090909091,104,Africa(Total),3/10/20,2,2,Africa,,100,1.9230769230769231
5549,12.137545454545453,7.568309090909091,117,Africa(Total),3/11/20,2,28,Africa,,87,1.7094017094017095
5550,12.137545454545453,7.568309090909091,133,Africa(Total),3/12/20,3,36,Africa,,94,2.2556390977443606
5551,12.137545454545453,7.568309090909091,8,Africa(Total),3/2/20,0,1,Africa,,7,0.0
5552,12.137545454545453,7.568309090909091,11,Africa(Total),3/3/20,0,1,Africa,,10,0.0
5553,12.137545454545453,7.568309090909091,21,Africa(Total),3/4/20,0,1,Africa,,20,0.0
5554,12.137545454545453,7.568309090909091,24,Africa(Total),3/5/20,0,1,Africa,,23,0.0
5555,12.137545454545453,7.568309090909091,43,Africa(Total),3/6/20,0,1,Africa,,42,0.0
5556,12.137545454545453,7.568309090909091,43,Africa(Total),3/7/20,0,1,Africa,,42,0.0
5557,12.137545454545453,7.568309090909091,83,Africa(Total),3/8/20,1,2,Africa,,80,1.2048192771084338
5558,12.137545454545453,7.568309090909091,91,Africa(Total),3/9/20,1,2,Africa,,88,1.098901098901099
51,41.1533,20.1683,0,Albania,1/22/20,0,0,Europe,Southern Europe,0,0.0
52,41.1533,20.1683,0,Albania,1/23/20,0,0,Europe,Southern Europe,0,0.0
53,41.1533,20.1683,0,Albania,1/24/20,0,0,Europe,Southern Europe,0,0.0
54,41.1533,20.1683,0,Albania,1/25/20,0,0,Europe,Southern Europe,0,0.0
55,41.1533,20.1683,0,Albania,1/26/20,0,0,Europe,Southern Europe,0,0.0
56,41.1533,20.1683,0,Albania,1/27/20,0,0,Europe,Southern Europe,0,0.0
57,41.1533,20.1683,0,Albania,1/28/20,0,0,Europe,Southern Europe,0,0.0
58,41.1533,20.1683,0,Albania,1/29/20,0,0,Europe,Southern Europe,0,0.0
59,41.1533,20.1683,0,Albania,1/30/20,0,0,Europe,Southern Europe,0,0.0
60,41.1533,20.1683,0,Albania,1/31/20,0,0,Europe,Southern Europe,0,0.0
61,41.1533,20.1683,0,Albania,2/1/20,0,0,Europe,Southern Europe,0,0.0
62,41.1533,20.1683,0,Albania,2/10/20,0,0,Europe,Southern Europe,0,0.0
63,41.1533,20.1683,0,Albania,2/11/20,0,0,Europe,Southern Europe,0,0.0
64,41.1533,20.1683,0,Albania,2/12/20,0,0,Europe,Southern Europe,0,0.0
65,41.1533,20.1683,0,Albania,2/13/20,0,0,Europe,Southern Europe,0,0.0
66,41.1533,20.1683,0,Albania,2/14/20,0,0,Europe,Southern Europe,0,0.0
67,41.1533,20.1683,0,Albania,2/15/20,0,0,Europe,Southern Europe,0,0.0
68,41.1533,20.1683,0,Albania,2/16/20,0,0,Europe,Southern Europe,0,0.0
69,41.1533,20.1683,0,Albania,2/17/20,0,0,Europe,Southern Europe,0,0.0
70,41.1533,20.1683,0,Albania,2/18/20,0,0,Europe,Southern Europe,0,0.0
71,41.1533,20.1683,0,Albania,2/19/20,0,0,Europe,Southern Europe,0,0.0
72,41.1533,20.1683,0,Albania,2/2/20,0,0,Europe,Southern Europe,0,0.0
73,41.1533,20.1683,0,Albania,2/20/20,0,0,Europe,Southern Europe,0,0.0
74,41.1533,20.1683,0,Albania,2/21/20,0,0,Europe,Southern Europe,0,0.0
75,41.1533,20.1683,0,Albania,2/22/20,0,0,Europe,Southern Europe,0,0.0
76,41.1533,20.1683,0,Albania,2/23/20,0,0,Europe,Southern Europe,0,0.0
77,41.1533,20.1683,0,Albania,2/24/20,0,0,Europe,Southern Europe,0,0.0
78,41.1533,20.1683,0,Albania,2/25/20,0,0,Europe,Southern Europe,0,0.0
79,41.1533,20.1683,0,Albania,2/26/20,0,0,Europe,Southern Europe,0,0.0
80,41.1533,20.1683,0,Albania,2/27/20,0,0,Europe,Southern Europe,0,0.0
81,41.1533,20.1683,0,Albania,2/28/20,0,0,Europe,Southern Europe,0,0.0
82,41.1533,20.1683,0,Albania,2/29/20,0,0,Europe,Southern Europe,0,0.0
83,41.1533,20.1683,0,Albania,2/3/20,0,0,Europe,Southern Europe,0,0.0
84,41.1533,20.1683,0,Albania,2/4/20,0,0,Europe,Southern Europe,0,0.0
85,41.1533,20.1683,0,Albania,2/5/20,0,0,Europe,Southern Europe,0,0.0
86,41.1533,20.1683,0,Albania,2/6/20,0,0,Europe,Southern Europe,0,0.0
87,41.1533,20.1683,0,Albania,2/7/20,0,0,Europe,Southern Europe,0,0.0
88,41.1533,20.1683,0,Albania,2/8/20,0,0,Europe,Southern Europe,0,0.0
89,41.1533,20.1683,0,Albania,2/9/20,0,0,Europe,Southern Europe,0,0.0
90,41.1533,20.1683,0,Albania,3/1/20,0,0,Europe,Southern Europe,0,0.0
91,41.1533,20.1683,10,Albania,3/10/20,0,0,Europe,Southern Europe,10,0.0
92,41.1533,20.1683,12,Albania,3/11/20,1,0,Europe,Southern Europe,11,8.333333333333332
93,41.1533,20.1683,23,Albania,3/12/20,1,0,Europe,Southern Europe,22,4.3478260869565215
94,41.1533,20.1683,0,Albania,3/2/20,0,0,Europe,Southern Europe,0,0.0
95,41.1533,20.1683,0,Albania,3/3/20,0,0,Europe,Southern Europe,0,0.0
96,41.1533,20.1683,0,Albania,3/4/20,0,0,Europe,Southern Europe,0,0.0
97,41.1533,20.1683,0,Albania,3/5/20,0,0,Europe,Southern Europe,0,0.0
98,41.1533,20.1683,0,Albania,3/6/20,0,0,Europe,Southern Europe,0,0.0
99,41.1533,20.1683,0,Albania,3/7/20,0,0,Europe,Southern Europe,0,0.0
100,41.1533,20.1683,0,Albania,3/8/20,0,0,Europe,Southern Europe,0,0.0
101,41.1533,20.1683,2,Albania,3/9/20,0,0,Europe,Southern Europe,2,0.0
102,28.0339,1.6596,0,Algeria,1/22/20,0,0,Africa,Northern Africa,0,0.0
103,28.0339,1.6596,0,Algeria,1/23/20,0,0,Africa,Northern Africa,0,0.0
104,28.0339,1.6596,0,Algeria,1/24/20,0,0,Africa,Northern Africa,0,0.0
105,28.0339,1.6596,0,Algeria,1/25/20,0,0,Africa,Northern Africa,0,0.0
106,28.0339,1.6596,0,Algeria,1/26/20,0,0,Africa,Northern Africa,0,0.0
107,28.0339,1.6596,0,Algeria,1/27/20,0,0,Africa,Northern Africa,0,0.0
108,28.0339,1.6596,0,Algeria,1/28/20,0,0,Africa,Northern Africa,0,0.0
109,28.0339,1.6596,0,Algeria,1/29/20,0,0,Africa,Northern Africa,0,0.0
110,28.0339,1.6596,0,Algeria,1/30/20,0,0,Africa,Northern Africa,0,0.0
111,28.0339,1.6596,0,Algeria,1/31/20,0,0,Africa,Northern Africa,0,0.0
112,28.0339,1.6596,0,Algeria,2/1/20,0,0,Africa,Northern Africa,0,0.0
113,28.0339,1.6596,0,Algeria,2/10/20,0,0,Africa,Northern Africa,0,0.0
114,28.0339,1.6596,0,Algeria,2/11/20,0,0,Africa,Northern Africa,0,0.0
115,28.0339,1.6596,0,Algeria,2/12/20,0,0,Africa,Northern Africa,0,0.0
116,28.0339,1.6596,0,Algeria,2/13/20,0,0,Africa,Northern Africa,0,0.0
117,28.0339,1.6596,0,Algeria,2/14/20,0,0,Africa,Northern Africa,0,0.0
118,28.0339,1.6596,0,Algeria,2/15/20,0,0,Africa,Northern Africa,0,0.0
119,28.0339,1.6596,0,Algeria,2/16/20,0,0,Africa,Northern Africa,0,0.0
120,28.0339,1.6596,0,Algeria,2/17/20,0,0,Africa,Northern Africa,0,0.0
121,28.0339,1.6596,0,Algeria,2/18/20,0,0,Africa,Northern Africa,0,0.0
122,28.0339,1.6596,0,Algeria,2/19/20,0,0,Africa,Northern Africa,0,0.0
123,28.0339,1.6596,0,Algeria,2/2/20,0,0,Africa,Northern Africa,0,0.0
124,28.0339,1.6596,0,Algeria,2/20/20,0,0,Africa,Northern Africa,0,0.0
125,28.0339,1.6596,0,Algeria,2/21/20,0,0,Africa,Northern Africa,0,0.0
126,28.0339,1.6596,0,Algeria,2/22/20,0,0,Africa,Northern Africa,0,0.0
127,28.0339,1.6596,0,Algeria,2/23/20,0,0,Africa,Northern Africa,0,0.0
128,28.0339,1.6596,0,Algeria,2/24/20,0,0,Africa,Northern Africa,0,0.0
129,28.0339,1.6596,1,Algeria,2/25/20,0,0,Africa,Northern Africa,1,0.0
130,28.0339,1.6596,1,Algeria,2/26/20,0,0,Africa,Northern Africa,1,0.0
131,28.0339,1.6596,1,Algeria,2/27/20,0,0,Africa,Northern Africa,1,0.0
132,28.0339,1.6596,1,Algeria,2/28/20,0,0,Africa,Northern Africa,1,0.0
133,28.0339,1.6596,1,Algeria,2/29/20,0,0,Africa,Northern Africa,1,0.0
134,28.0339,1.6596,0,Algeria,2/3/20,0,0,Africa,Northern Africa,0,0.0
135,28.0339,1.6596,0,Algeria,2/4/20,0,0,Africa,Northern Africa,0,0.0
136,28.0339,1.6596,0,Algeria,2/5/20,0,0,Africa,Northern Africa,0,0.0
137,28.0339,1.6596,0,Algeria,2/6/20,0,0,Africa,Northern Africa,0,0.0
138,28.0339,1.6596,0,Algeria,2/7/20,0,0,Africa,Northern Africa,0,0.0
139,28.0339,1.6596,0,Algeria,2/8/20,0,0,Africa,Northern Africa,0,0.0
140,28.0339,1.6596,0,Algeria,2/9/20,0,0,Africa,Northern Africa,0,0.0
141,28.0339,1.6596,1,Algeria,3/1/20,0,0,Africa,Northern Africa,1,0.0
142,28.0339,1.6596,20,Algeria,3/10/20,0,0,Africa,Northern Africa,20,0.0
143,28.0339,1.6596,20,Algeria,3/11/20,0,0,Africa,Northern Africa,20,0.0
144,28.0339,1.6596,24,Algeria,3/12/20,1,8,Africa,Northern Africa,15,4.166666666666666
145,28.0339,1.6596,3,Algeria,3/2/20,0,0,Africa,Northern Africa,3,0.0
146,28.0339,1.6596,5,Algeria,3/3/20,0,0,Africa,Northern Africa,5,0.0
147,28.0339,1.6596,12,Algeria,3/4/20,0,0,Africa,Northern Africa,12,0.0
148,28.0339,1.6596,12,Algeria,3/5/20,0,0,Africa,Northern Africa,12,0.0
149,28.0339,1.6596,17,Algeria,3/6/20,0,0,Africa,Northern Africa,17,0.0
150,28.0339,1.6596,17,Algeria,3/7/20,0,0,Africa,Northern Africa,17,0.0
151,28.0339,1.6596,19,Algeria,3/8/20,0,0,Africa,Northern Africa,19,0.0
152,28.0339,1.6596,20,Algeria,3/9/20,0,0,Africa,Northern Africa,20,0.0
5559,4.632661111111111,-78.99532222222223,1,Americas(Total),1/22/20,0,0,Americas,,1,0.0
5560,4.632661111111111,-78.99532222222223,1,Americas(Total),1/23/20,0,0,Americas,,1,0.0
5561,4.632661111111111,-78.99532222222223,2,Americas(Total),1/24/20,0,0,Americas,,2,0.0
5562,4.632661111111111,-78.99532222222223,2,Americas(Total),1/25/20,0,0,Americas,,2,0.0
5563,4.632661111111111,-78.99532222222223,6,Americas(Total),1/26/20,0,0,Americas,,6,0.0
5564,4.632661111111111,-78.99532222222223,6,Americas(Total),1/27/20,0,0,Americas,,6,0.0
5565,4.632661111111111,-78.99532222222223,7,Americas(Total),1/28/20,0,0,Americas,,7,0.0
5566,4.632661111111111,-78.99532222222223,7,Americas(Total),1/29/20,0,0,Americas,,7,0.0
5567,4.632661111111111,-78.99532222222223,7,Americas(Total),1/30/20,0,0,Americas,,7,0.0
5568,4.632661111111111,-78.99532222222223,11,Americas(Total),1/31/20,0,0,Americas,,11,0.0
5569,4.632661111111111,-78.99532222222223,12,Americas(Total),2/1/20,0,0,Americas,,12,0.0
5570,4.632661111111111,-78.99532222222223,18,Americas(Total),2/10/20,0,3,Americas,,15,0.0
5571,4.632661111111111,-78.99532222222223,19,Americas(Total),2/11/20,0,3,Americas,,16,0.0
5572,4.632661111111111,-78.99532222222223,19,Americas(Total),2/12/20,0,4,Americas,,15,0.0
5573,4.632661111111111,-78.99532222222223,20,Americas(Total),2/13/20,0,4,Americas,,16,0.0
5574,4.632661111111111,-78.99532222222223,20,Americas(Total),2/14/20,0,4,Americas,,16,0.0
5575,4.632661111111111,-78.99532222222223,20,Americas(Total),2/15/20,0,4,Americas,,16,0.0
5576,4.632661111111111,-78.99532222222223,20,Americas(Total),2/16/20,0,4,Americas,,16,0.0
5577,4.632661111111111,-78.99532222222223,21,Americas(Total),2/17/20,0,4,Americas,,17,0.0
5578,4.632661111111111,-78.99532222222223,21,Americas(Total),2/18/20,0,4,Americas,,17,0.0
5579,4.632661111111111,-78.99532222222223,21,Americas(Total),2/19/20,0,4,Americas,,17,0.0
5580,4.632661111111111,-78.99532222222223,12,Americas(Total),2/2/20,0,0,Americas,,12,0.0
5581,4.632661111111111,-78.99532222222223,21,Americas(Total),2/20/20,0,4,Americas,,17,0.0
5582,4.632661111111111,-78.99532222222223,24,Americas(Total),2/21/20,0,8,Americas,,16,0.0
5583,4.632661111111111,-78.99532222222223,24,Americas(Total),2/22/20,0,8,Americas,,16,0.0
5584,4.632661111111111,-78.99532222222223,24,Americas(Total),2/23/20,0,8,Americas,,16,0.0
5585,4.632661111111111,-78.99532222222223,25,Americas(Total),2/24/20,0,8,Americas,,17,0.0
5586,4.632661111111111,-78.99532222222223,26,Americas(Total),2/25/20,0,9,Americas,,17,0.0
5587,4.632661111111111,-78.99532222222223,27,Americas(Total),2/26/20,0,9,Americas,,18,0.0
5588,4.632661111111111,-78.99532222222223,30,Americas(Total),2/27/20,0,12,Americas,,18,0.0
5589,4.632661111111111,-78.99532222222223,32,Americas(Total),2/28/20,0,13,Americas,,19,0.0
5590,4.632661111111111,-78.99532222222223,50,Americas(Total),2/29/20,1,13,Americas,,36,2.0
5591,4.632661111111111,-78.99532222222223,15,Americas(Total),2/3/20,0,0,Americas,,15,0.0
5592,4.632661111111111,-78.99532222222223,15,Americas(Total),2/4/20,0,0,Americas,,15,0.0
5593,4.632661111111111,-78.99532222222223,16,Americas(Total),2/5/20,0,0,Americas,,16,0.0
5594,4.632661111111111,-78.99532222222223,16,Americas(Total),2/6/20,0,0,Americas,,16,0.0
5595,4.632661111111111,-78.99532222222223,18,Americas(Total),2/7/20,0,0,Americas,,18,0.0
5596,4.632661111111111,-78.99532222222223,18,Americas(Total),2/8/20,0,0,Americas,,18,0.0
5597,4.632661111111111,-78.99532222222223,18,Americas(Total),2/9/20,0,3,Americas,,15,0.0
5598,4.632661111111111,-78.99532222222223,68,Americas(Total),3/1/20,1,13,Americas,,54,1.4705882352941175
5599,4.632661111111111,-78.99532222222223,192,Americas(Total),3/10/20,2,12,Americas,,178,1.0416666666666665
5600,4.632661111111111,-78.99532222222223,269,Americas(Total),3/11/20,3,12,Americas,,254,1.1152416356877324
5601,4.632661111111111,-78.99532222222223,317,Americas(Total),3/12/20,4,12,Americas,,301,1.2618296529968454
5602,4.632661111111111,-78.99532222222223,94,Americas(Total),3/2/20,6,13,Americas,,75,6.382978723404255
5603,4.632661111111111,-78.99532222222223,120,Americas(Total),3/3/20,7,14,Americas,,99,5.833333333333333
5604,4.632661111111111,-78.99532222222223,159,Americas(Total),3/4/20,11,14,Americas,,134,6.918238993710692
5605,4.632661111111111,-78.99532222222223,237,Americas(Total),3/5/20,12,14,Americas,,211,5.063291139240507
5606,4.632661111111111,-78.99532222222223,309,Americas(Total),3/6/20,14,14,Americas,,281,4.53074433656958
5607,4.632661111111111,-78.99532222222223,439,Americas(Total),3/7/20,17,16,Americas,,406,3.8724373576309796
5608,4.632661111111111,-78.99532222222223,595,Americas(Total),3/8/20,22,16,Americas,,557,3.697478991596639
5609,4.632661111111111,-78.99532222222223,684,Americas(Total),3/9/20,24,16,Americas,,644,3.508771929824561
153,42.5063,1.5218,0,Andorra,1/22/20,0,0,Europe,Southern Europe,0,0.0
154,42.5063,1.5218,0,Andorra,1/23/20,0,0,Europe,Southern Europe,0,0.0
155,42.5063,1.5218,0,Andorra,1/24/20,0,0,Europe,Southern Europe,0,0.0
156,42.5063,1.5218,0,Andorra,1/25/20,0,0,Europe,Southern Europe,0,0.0
157,42.5063,1.5218,0,Andorra,1/26/20,0,0,Europe,Southern Europe,0,0.0
158,42.5063,1.5218,0,Andorra,1/27/20,0,0,Europe,Southern Europe,0,0.0
159,42.5063,1.5218,0,Andorra,1/28/20,0,0,Europe,Southern Europe,0,0.0
160,42.5063,1.5218,0,Andorra,1/29/20,0,0,Europe,Southern Europe,0,0.0
161,42.5063,1.5218,0,Andorra,1/30/20,0,0,Europe,Southern Europe,0,0.0
162,42.5063,1.5218,0,Andorra,1/31/20,0,0,Europe,Southern Europe,0,0.0
163,42.5063,1.5218,0,Andorra,2/1/20,0,0,Europe,Southern Europe,0,0.0
164,42.5063,1.5218,0,Andorra,2/10/20,0,0,Europe,Southern Europe,0,0.0
165,42.5063,1.5218,0,Andorra,2/11/20,0,0,Europe,Southern Europe,0,0.0
166,42.5063,1.5218,0,Andorra,2/12/20,0,0,Europe,Southern Europe,0,0.0
167,42.5063,1.5218,0,Andorra,2/13/20,0,0,Europe,Southern Europe,0,0.0
168,42.5063,1.5218,0,Andorra,2/14/20,0,0,Europe,Southern Europe,0,0.0
169,42.5063,1.5218,0,Andorra,2/15/20,0,0,Europe,Southern Europe,0,0.0
170,42.5063,1.5218,0,Andorra,2/16/20,0,0,Europe,Southern Europe,0,0.0
171,42.5063,1.5218,0,Andorra,2/17/20,0,0,Europe,Southern Europe,0,0.0
172,42.5063,1.5218,0,Andorra,2/18/20,0,0,Europe,Southern Europe,0,0.0
173,42.5063,1.5218,0,Andorra,2/19/20,0,0,Europe,Southern Europe,0,0.0
174,42.5063,1.5218,0,Andorra,2/2/20,0,0,Europe,Southern Europe,0,0.0
175,42.5063,1.5218,0,Andorra,2/20/20,0,0,Europe,Southern Europe,0,0.0
176,42.5063,1.5218,0,Andorra,2/21/20,0,0,Europe,Southern Europe,0,0.0
177,42.5063,1.5218,0,Andorra,2/22/20,0,0,Europe,Southern Europe,0,0.0
178,42.5063,1.5218,0,Andorra,2/23/20,0,0,Europe,Southern Europe,0,0.0
179,42.5063,1.5218,0,Andorra,2/24/20,0,0,Europe,Southern Europe,0,0.0
180,42.5063,1.5218,0,Andorra,2/25/20,0,0,Europe,Southern Europe,0,0.0
181,42.5063,1.5218,0,Andorra,2/26/20,0,0,Europe,Southern Europe,0,0.0
182,42.5063,1.5218,0,Andorra,2/27/20,0,0,Europe,Southern Europe,0,0.0
183,42.5063,1.5218,0,Andorra,2/28/20,0,0,Europe,Southern Europe,0,0.0
184,42.5063,1.5218,0,Andorra,2/29/20,0,0,Europe,Southern Europe,0,0.0
185,42.5063,1.5218,0,Andorra,2/3/20,0,0,Europe,Southern Europe,0,0.0
186,42.5063,1.5218,0,Andorra,2/4/20,0,0,Europe,Southern Europe,0,0.0
187,42.5063,1.5218,0,Andorra,2/5/20,0,0,Europe,Southern Europe,0,0.0
188,42.5063,1.5218,0,Andorra,2/6/20,0,0,Europe,Southern Europe,0,0.0
189,42.5063,1.5218,0,Andorra,2/7/20,0,0,Europe,Southern Europe,0,0.0
190,42.5063,1.5218,0,Andorra,2/8/20,0,0,Europe,Southern Europe,0,0.0
191,42.5063,1.5218,0,Andorra,2/9/20,0,0,Europe,Southern Europe,0,0.0
